Transaction Number,Transaction Date,Product ID,Product Category,Subcategories,Excursion Name,Excursion Type,Price pP,Units Sold,Days to Excursion,Excursion Date,Channel ID,Sales Channel,Sales Method,Client ID,Client Name,Gender,Generation,Marital Status,Email,Client Segment
738,2022-07-09,6,Family,VIP Experience,Protect phone,Whole Day,109.5,5,11,2022-07-20,2,Mobile App,Card,738,Sarah Bolton,Male,Gen Z,Married,donnasanchez@example.com,Solo Traveler
739,2022-12-19,2,Sport,Group Tour,Police,Whole Day,21.99,5,24,2023-01-12,3,Mobile App,Card,739,Kimberly Sanchez,Male,Millennial,Married,samuel23@example.org,Business Traveler
740,2022-05-29,3,Adventure,Guided Tour,Cause charge road,Whole Day,67.54,2,4,2022-06-02,4,Mobile App,Transaction,740,Natalie Levine DVM,Female,Millennial,Divorced,brittanyoneill@example.com,Luxury Seeker
741,2022-04-18,4,Spa&Relax,Walking Tour,Product institution,Personalized,74.68,7,1,2022-04-19,1,Website,Card,741,Timothy Hanson,Female,Gen Z,Divorced,eddierich@example.org,Business Traveler
742,2022-01-04,6,Family,Guided Tour,Station politics,Half Day,186.19,2,2,2022-01-06,2,Mobile App,PayPal,742,Reginald Mullins,Male,Gen X,Widowed,zsmith@example.net,Luxury Seeker
743,2022-03-17,1,Culture,Bus Tour,Experience leader,Evening,56.27,2,24,2022-04-10,3,Travel Agency,PayPal,743,Scott Price,Female,Millennial,Married,jimrobinson@example.net,Business Traveler
744,2022-02-05,4,Spa&Relax,Self-Guided,Opportunity gas place,Personalized,43.87,4,28,2022-03-05,1,Website,Transaction,744,Stephanie Spears,Female,Gen Z,Single,lori52@example.org,Luxury Seeker
745,2022-10-28,6,Family,Guided Tour,Race night keep,Personalized,98.81,10,2,2022-10-30,3,Mobile App,PayPal,745,Tyler Mejia,Male,Gen X,Single,ebryant@example.org,Family
746,2022-02-25,4,Spa&Relax,Self-Guided,Term service,Morning,33.09,7,10,2022-03-07,2,Mobile App,Card,746,Timothy Paul,Male,Gen Z,Married,rileynicole@example.org,Business Traveler
747,2022-04-04,6,Family,Walking Tour,Up fine,Personalized,194.52,10,29,2022-05-03,1,Travel Agency,PayPal,747,Lindsey Park,Male,Gen Z,Married,erica33@example.net,Solo Traveler
748,2022-12-13,6,Family,Walking Tour,Night stuff various,Evening,126.33,7,15,2022-12-28,4,Partner Site,Transaction,748,Robin Henderson,Female,Boomer,Widowed,colonalexander@example.org,Budget Traveler
749,2022-07-24,1,Culture,Bus Tour,Measure present,Evening,108.07,5,5,2022-07-29,3,Partner Site,Card,749,Courtney Hughes,Female,Boomer,Divorced,caroline03@example.net,Solo Traveler
750,2022-01-21,2,Sport,Group Tour,Hold up,Morning,199.02,10,10,2022-01-31,2,Partner Site,Transaction,750,Laura Jones,Male,Millennial,Married,justinhansen@example.org,Business Traveler
751,2022-05-29,1,Culture,VIP Experience,Son himself how certain,Whole Day,161.03,3,26,2022-06-24,3,Partner Site,Transaction,751,Katherine Collins,Female,Gen X,Divorced,whitneywashington@example.org,Solo Traveler
752,2022-04-28,2,Sport,Self-Guided,Leader,Half Day,90.3,1,30,2022-05-28,4,Website,Transaction,752,Tamara Gonzales,Female,Gen Z,Married,timothywalter@example.net,Budget Traveler
753,2022-03-19,3,Adventure,Group Tour,Individual near ready,Morning,45.76,5,2,2022-03-21,1,Partner Site,PayPal,753,Victoria Clark,Female,Gen X,Divorced,deborah21@example.net,Family
754,2022-12-17,2,Sport,Walking Tour,Short,Half Day,123.5,4,26,2023-01-12,2,Travel Agency,PayPal,754,Lisa Andrade,Male,Millennial,Divorced,sanderssamantha@example.net,Solo Traveler
755,2022-02-22,5,Gastronomy,VIP Experience,Result office,Half Day,92.97,4,6,2022-02-28,2,Travel Agency,Card,755,Natalie Sanchez,Male,Gen X,Single,dennis05@example.com,Budget Traveler
756,2022-06-07,6,Family,VIP Experience,Age lead tree,Whole Day,142.25,3,7,2022-06-14,2,Mobile App,PayPal,756,Carolyn Cole,Female,Gen Z,Divorced,lgomez@example.net,Business Traveler
757,2022-12-17,2,Sport,Self-Guided,Use hear practice,Whole Day,35.67,9,9,2022-12-26,4,Partner Site,Card,757,Rebecca Sanders,Male,Millennial,Single,lipatricia@example.net,Business Traveler
758,2022-06-18,5,Gastronomy,Guided Tour,Use stay forward able,Whole Day,190.21,4,11,2022-06-29,2,Travel Agency,PayPal,758,Steven Higgins,Female,Gen Z,Married,aaron98@example.net,Family
759,2022-07-02,1,Culture,VIP Experience,House the,Evening,173.75,9,30,2022-08-01,1,Partner Site,Transaction,759,Brian Leach,Female,Gen X,Married,lauren05@example.net,Solo Traveler
760,2022-04-06,6,Family,Group Tour,Student bad successful,Morning,113.69,2,5,2022-04-11,4,Mobile App,Card,760,Cynthia Simpson,Female,Gen X,Married,johnathanford@example.com,Business Traveler
761,2022-02-27,4,Spa&Relax,Self-Guided,Must benefit tax,Half Day,166.91,9,16,2022-03-15,3,Travel Agency,Transaction,761,Lisa Macias,Female,Gen Z,Married,roy51@example.net,Solo Traveler
762,2022-07-26,4,Spa&Relax,Bus Tour,Interest statement,Morning,143.51,7,3,2022-07-29,2,Travel Agency,Transaction,762,Thomas Rodriguez,Female,Millennial,Single,njohnson@example.org,Budget Traveler
763,2022-09-07,5,Gastronomy,Walking Tour,Product memory too,Evening,41.87,3,8,2022-09-15,1,Website,Card,763,Tina Webb,Male,Boomer,Single,daniel72@example.com,Family
764,2022-10-25,3,Adventure,Bus Tour,Reality green,Evening,117.95,8,1,2022-10-26,2,Travel Agency,PayPal,764,Brenda Blankenship,Male,Gen X,Married,sheltonallison@example.org,Budget Traveler
765,2022-02-07,6,Family,Group Tour,Court product,Whole Day,43.11,8,24,2022-03-03,2,Travel Agency,Card,765,Mary Hernandez,Male,Boomer,Married,bernarddelgado@example.net,Budget Traveler
766,2022-10-20,2,Sport,VIP Experience,Perhaps face prove,Morning,112.6,2,14,2022-11-03,1,Travel Agency,PayPal,766,Kimberly Daniels,Male,Boomer,Widowed,nicoleyoung@example.com,Solo Traveler
767,2022-07-12,6,Family,Self-Guided,Peace,Whole Day,143.5,7,16,2022-07-28,1,Travel Agency,PayPal,767,Jill Guerrero,Female,Gen X,Divorced,debra61@example.com,Family
768,2022-01-27,2,Sport,Self-Guided,Brother character,Morning,30.48,5,22,2022-02-18,4,Partner Site,PayPal,768,Timothy Ferguson,Male,Boomer,Divorced,hamiltonivan@example.com,Family
769,2022-12-30,2,Sport,Group Tour,Particularly live series,Morning,179.21,8,4,2023-01-03,4,Travel Agency,PayPal,769,Shawn Wiley,Male,Gen Z,Divorced,samanthamoreno@example.com,Family
770,2022-04-29,3,Adventure,Self-Guided,Hundred before,Whole Day,145.14,9,6,2022-05-05,2,Mobile App,Card,770,Olivia Stewart,Male,Millennial,Widowed,sandra71@example.net,Business Traveler
771,2022-11-16,5,Gastronomy,Group Tour,Kid action,Personalized,86.64,7,4,2022-11-20,2,Partner Site,PayPal,771,Dawn Haynes,Female,Boomer,Widowed,coxjames@example.org,Solo Traveler
772,2022-04-11,1,Culture,Self-Guided,Talk reach politics,Morning,137.5,7,3,2022-04-14,2,Travel Agency,Transaction,772,Kimberly Walton,Male,Gen X,Married,rochajermaine@example.org,Family
773,2022-11-22,2,Sport,Self-Guided,Body help list,Personalized,53.27,9,6,2022-11-28,4,Website,Card,773,Roger Garcia,Female,Millennial,Divorced,phillip10@example.org,Budget Traveler
774,2022-12-25,2,Sport,Group Tour,Campaign artist vote,Half Day,105.7,3,26,2023-01-20,3,Travel Agency,Card,774,Sherri Jones,Male,Gen Z,Single,wendy06@example.com,Family
775,2022-01-13,6,Family,VIP Experience,Great,Morning,193.76,9,1,2022-01-14,4,Partner Site,Card,775,Tammy Arellano,Female,Gen Z,Divorced,stephanie51@example.net,Family
776,2022-11-08,1,Culture,Guided Tour,Me commercial,Whole Day,158.22,7,15,2022-11-23,2,Travel Agency,PayPal,776,Dr. Marco Mcguire,Female,Millennial,Married,rodriguezroberto@example.com,Luxury Seeker
777,2022-11-10,1,Culture,Group Tour,Specific others,Whole Day,40.33,10,2,2022-11-12,2,Travel Agency,Transaction,777,Derrick Burgess,Female,Millennial,Widowed,leslieburke@example.com,Family
778,2022-04-27,5,Gastronomy,Walking Tour,Hand board who,Half Day,175.68,4,26,2022-05-23,2,Partner Site,Card,778,Thomas Bell,Male,Gen X,Divorced,jeffreyrichardson@example.net,Family
779,2022-03-14,4,Spa&Relax,Guided Tour,Nature because,Personalized,58.61,9,20,2022-04-03,3,Travel Agency,Card,779,James King DDS,Female,Gen X,Single,ryan92@example.net,Solo Traveler
780,2022-09-02,5,Gastronomy,VIP Experience,Finally sometimes,Whole Day,77.03,6,24,2022-09-26,4,Website,Card,780,Andrew Taylor,Female,Gen Z,Divorced,cbates@example.com,Solo Traveler
781,2022-11-24,3,Adventure,Walking Tour,Authority behavior second industry,Whole Day,72.25,5,21,2022-12-15,2,Partner Site,Transaction,781,Matthew Moses,Female,Boomer,Divorced,robinsonryan@example.org,Business Traveler
782,2022-06-18,5,Gastronomy,Guided Tour,Pattern start,Half Day,63.96,6,19,2022-07-07,4,Website,PayPal,782,Taylor Marshall,Female,Gen X,Married,kristintaylor@example.com,Business Traveler
783,2022-05-06,3,Adventure,VIP Experience,Hope onto move,Personalized,162.99,1,27,2022-06-02,3,Travel Agency,PayPal,783,Emily Garcia,Male,Boomer,Widowed,allison33@example.net,Luxury Seeker
784,2022-03-28,1,Culture,VIP Experience,Sell test pay,Half Day,109.55,8,17,2022-04-14,1,Partner Site,Card,784,Jessica Johnson,Male,Gen X,Widowed,collinsjoseph@example.org,Family
785,2022-05-22,5,Gastronomy,Group Tour,Of learn probably,Personalized,117.53,8,2,2022-05-24,2,Travel Agency,Card,785,David Soto,Female,Boomer,Divorced,cindy96@example.org,Luxury Seeker
786,2022-04-13,3,Adventure,Guided Tour,Under,Whole Day,90.3,3,9,2022-04-22,1,Website,Card,786,Shannon Chavez,Male,Millennial,Divorced,christopher84@example.org,Family
787,2022-11-19,5,Gastronomy,Bus Tour,Try edge,Morning,44.05,2,21,2022-12-10,2,Website,Transaction,787,Samuel Wright,Female,Gen X,Widowed,derek93@example.org,Luxury Seeker
788,2022-02-22,2,Sport,VIP Experience,If record couple,Whole Day,155.1,8,7,2022-03-01,3,Mobile App,PayPal,788,Erika Gibson,Female,Gen Z,Single,hicksjoshua@example.net,Solo Traveler
789,2022-03-27,1,Culture,Group Tour,Price begin,Personalized,135.81,6,15,2022-04-11,2,Mobile App,PayPal,789,Billy Zavala,Male,Gen Z,Married,ashley39@example.com,Solo Traveler
790,2022-05-15,5,Gastronomy,Bus Tour,Coach remember,Personalized,114.11,7,8,2022-05-23,3,Website,PayPal,790,Ariel Owen,Male,Boomer,Divorced,lee47@example.org,Solo Traveler
791,2022-01-22,5,Gastronomy,Group Tour,Unit success next,Personalized,30.0,5,6,2022-01-28,3,Mobile App,Card,791,Mr. Nathan Garrett,Male,Millennial,Widowed,bdelgado@example.com,Solo Traveler
792,2022-10-13,2,Sport,Self-Guided,Positive discussion hospital,Personalized,161.04,5,4,2022-10-17,1,Partner Site,PayPal,792,Raymond Chavez,Female,Gen Z,Married,karenberg@example.com,Budget Traveler
793,2022-02-03,2,Sport,Self-Guided,Second newspaper,Morning,95.65,1,15,2022-02-18,4,Travel Agency,Transaction,793,Peter Strickland,Female,Gen Z,Widowed,daviddennis@example.com,Solo Traveler
794,2022-10-20,3,Adventure,Group Tour,Lay common western,Morning,66.49,10,17,2022-11-06,2,Partner Site,PayPal,794,Jeremiah Carrillo,Male,Millennial,Divorced,amber81@example.com,Business Traveler
795,2022-12-02,5,Gastronomy,Group Tour,Charge action democratic,Personalized,77.45,7,29,2022-12-31,1,Website,Card,795,Anna Kidd,Male,Gen Z,Widowed,wrobinson@example.com,Solo Traveler
796,2022-10-21,4,Spa&Relax,Self-Guided,Fast theory space,Half Day,32.39,8,9,2022-10-30,3,Partner Site,Transaction,796,John Munoz,Female,Millennial,Widowed,jaime88@example.com,Family
797,2022-03-04,2,Sport,Guided Tour,Catch glass,Morning,189.52,2,5,2022-03-09,2,Mobile App,PayPal,797,Denise Steele,Male,Boomer,Single,marissa58@example.org,Luxury Seeker
798,2022-11-18,3,Adventure,Guided Tour,Point Democrat into,Evening,176.14,7,15,2022-12-03,3,Travel Agency,PayPal,798,Anthony Carr,Male,Gen Z,Widowed,andrea87@example.com,Business Traveler
799,2022-03-16,2,Sport,VIP Experience,Along population,Morning,88.36,10,4,2022-03-20,2,Mobile App,Card,799,Cindy Medina,Female,Boomer,Widowed,michael88@example.net,Budget Traveler
800,2022-08-11,2,Sport,VIP Experience,Century successful,Personalized,70.59,2,13,2022-08-24,1,Travel Agency,Card,800,Marcia Castillo,Male,Gen X,Single,dunndouglas@example.net,Luxury Seeker
801,2022-02-16,3,Adventure,Group Tour,Environmental Democrat either,Morning,113.29,6,26,2022-03-14,2,Mobile App,PayPal,801,Judith Downs,Female,Gen Z,Widowed,jasonramos@example.net,Luxury Seeker
802,2022-03-31,5,Gastronomy,Walking Tour,Method sure game,Personalized,21.01,6,20,2022-04-20,3,Partner Site,Card,802,Megan Ortiz,Male,Boomer,Single,clarkemma@example.org,Business Traveler
803,2022-10-19,5,Gastronomy,Bus Tour,Real bit,Half Day,129.84,7,21,2022-11-09,1,Website,Transaction,803,Annette Russell,Female,Gen X,Married,zfrank@example.net,Family
804,2022-04-20,1,Culture,Group Tour,Firm minute teach,Whole Day,179.3,8,25,2022-05-15,2,Mobile App,Transaction,804,David Gray,Male,Gen Z,Widowed,aprillambert@example.org,Family
805,2022-12-18,1,Culture,Guided Tour,Close land yes,Morning,120.71,7,3,2022-12-21,3,Travel Agency,Transaction,805,Stacey Carpenter,Female,Gen Z,Single,fporter@example.org,Luxury Seeker
806,2022-01-13,1,Culture,Guided Tour,Sport within often,Half Day,66.63,2,6,2022-01-19,4,Mobile App,Transaction,806,Susan Hayes,Male,Gen Z,Divorced,iwilliams@example.org,Business Traveler
807,2022-06-17,6,Family,Self-Guided,Become apply professional,Morning,57.63,2,23,2022-07-10,2,Partner Site,Transaction,807,Rachel Hughes,Female,Boomer,Divorced,donaldsmith@example.com,Budget Traveler
808,2022-11-13,1,Culture,VIP Experience,Heart candidate,Morning,21.16,5,23,2022-12-06,2,Travel Agency,Transaction,808,Kevin Garrison,Male,Gen X,Single,grossdanielle@example.net,Budget Traveler
809,2022-09-11,3,Adventure,VIP Experience,Quality country professional,Evening,149.21,4,19,2022-09-30,4,Website,PayPal,809,Bryan Davidson,Male,Gen X,Single,lisa26@example.net,Family
810,2022-09-19,1,Culture,Guided Tour,Quickly brother former,Whole Day,28.31,8,26,2022-10-15,2,Mobile App,Transaction,810,Kathy Pittman,Female,Millennial,Married,whitejason@example.com,Solo Traveler
811,2022-09-03,1,Culture,VIP Experience,Big reduce,Half Day,60.82,2,19,2022-09-22,4,Travel Agency,Card,811,Alexis Mayer,Female,Millennial,Widowed,mooresandra@example.org,Business Traveler
812,2022-01-24,6,Family,Group Tour,Near spend,Morning,75.39,2,3,2022-01-27,3,Partner Site,Card,812,David Navarro,Male,Millennial,Divorced,abowers@example.net,Luxury Seeker
813,2022-07-22,1,Culture,Self-Guided,It,Evening,28.8,4,22,2022-08-13,2,Partner Site,PayPal,813,Charles Ibarra,Female,Boomer,Widowed,garciaheidi@example.net,Business Traveler
814,2022-04-30,4,Spa&Relax,Walking Tour,Industry consumer economy,Personalized,83.02,2,5,2022-05-05,2,Travel Agency,Card,814,Patrick Rojas,Male,Gen X,Widowed,ryanross@example.com,Business Traveler
815,2022-07-16,5,Gastronomy,Bus Tour,Sell end,Whole Day,120.59,9,15,2022-07-31,3,Website,PayPal,815,Kyle Arellano,Female,Boomer,Married,gabrielle17@example.net,Business Traveler
816,2022-07-03,2,Sport,Group Tour,Plan not,Personalized,59.63,5,25,2022-07-28,3,Travel Agency,Card,816,Chase Lopez,Male,Millennial,Single,julie67@example.org,Luxury Seeker
817,2022-07-29,3,Adventure,Guided Tour,Evening avoid,Whole Day,31.12,9,29,2022-08-27,1,Website,PayPal,817,Charles Evans,Female,Gen Z,Married,hopkinspreston@example.net,Business Traveler
818,2022-09-02,5,Gastronomy,Bus Tour,Land president piece,Half Day,63.89,4,28,2022-09-30,4,Mobile App,Transaction,818,Ariana Stone,Female,Millennial,Married,steven66@example.net,Family
819,2022-08-21,6,Family,Bus Tour,Course occur age,Half Day,153.98,10,23,2022-09-13,2,Travel Agency,Transaction,819,Brianna Orr,Male,Gen Z,Divorced,piercejohn@example.com,Budget Traveler
820,2022-05-29,4,Spa&Relax,Guided Tour,Red these short,Personalized,185.29,2,15,2022-06-13,1,Mobile App,Transaction,820,Christopher Parks,Male,Gen Z,Widowed,dmartinez@example.org,Family
821,2022-09-05,1,Culture,Bus Tour,Month audience pick,Morning,24.58,10,27,2022-10-02,4,Travel Agency,Card,821,Ryan Bryant,Male,Gen Z,Single,barrerajennifer@example.com,Solo Traveler
822,2022-09-07,1,Culture,Self-Guided,Cost art I,Half Day,171.7,9,20,2022-09-27,1,Website,PayPal,822,Tracy Luna,Male,Gen Z,Single,brian97@example.com,Luxury Seeker
823,2022-10-29,4,Spa&Relax,Guided Tour,Claim available,Morning,187.74,2,1,2022-10-30,3,Website,Card,823,Jennifer Snyder,Female,Boomer,Divorced,melissa18@example.net,Budget Traveler
824,2022-03-19,1,Culture,VIP Experience,Seat,Personalized,86.23,8,11,2022-03-30,3,Travel Agency,Transaction,824,Jennifer Norris,Male,Gen Z,Married,rshaw@example.org,Family
825,2022-12-04,1,Culture,Self-Guided,These yeah until,Half Day,170.0,10,8,2022-12-12,2,Website,PayPal,825,Joshua Willis,Male,Millennial,Married,levimosley@example.net,Luxury Seeker
826,2022-06-19,3,Adventure,Bus Tour,Leader let nearly,Personalized,172.98,4,7,2022-06-26,3,Travel Agency,Card,826,Ashley Hardy,Female,Millennial,Divorced,emily47@example.com,Solo Traveler
827,2022-03-13,5,Gastronomy,Bus Tour,Meeting citizen,Half Day,122.92,7,4,2022-03-17,3,Mobile App,PayPal,827,Katherine Logan,Female,Millennial,Single,richard86@example.com,Business Traveler
828,2022-09-21,6,Family,Guided Tour,Because sea thing,Morning,177.96,4,16,2022-10-07,4,Partner Site,Transaction,828,Joseph Baker,Male,Gen Z,Married,qwilliams@example.net,Family
829,2022-08-12,6,Family,Self-Guided,Beautiful only training investment,Whole Day,97.67,5,27,2022-09-08,4,Travel Agency,PayPal,829,Charles Stone,Female,Gen Z,Widowed,catherineburke@example.net,Luxury Seeker
830,2022-01-02,6,Family,Group Tour,Defense father,Morning,155.97,3,16,2022-01-18,1,Mobile App,Card,830,Ronald Mcmillan,Female,Gen X,Divorced,pburns@example.net,Solo Traveler
831,2022-10-10,3,Adventure,Walking Tour,Hold general perhaps,Morning,125.59,1,10,2022-10-20,1,Website,Transaction,831,Jeremy Hughes,Female,Gen Z,Married,phaney@example.net,Business Traveler
832,2022-12-03,3,Adventure,Walking Tour,Loss per,Half Day,28.49,3,6,2022-12-09,2,Mobile App,PayPal,832,Elizabeth Crosby,Male,Boomer,Divorced,christinaramos@example.com,Family
833,2022-11-14,4,Spa&Relax,Group Tour,Gun,Half Day,24.2,1,12,2022-11-26,4,Travel Agency,Transaction,833,Alexis Glass,Female,Gen Z,Divorced,jasonbennett@example.org,Business Traveler
834,2022-12-18,1,Culture,Group Tour,Fall work,Evening,170.9,5,9,2022-12-27,3,Travel Agency,PayPal,834,Tamara Bell,Male,Gen X,Widowed,bernardamber@example.net,Budget Traveler
835,2022-07-20,6,Family,VIP Experience,Throw contain maintain,Half Day,145.0,1,16,2022-08-05,1,Mobile App,Transaction,835,Patrick Jackson,Male,Gen X,Married,youngbenjamin@example.org,Business Traveler
836,2022-06-24,3,Adventure,Self-Guided,General last,Morning,155.89,1,9,2022-07-03,4,Partner Site,Transaction,836,Ricardo Mccall,Male,Millennial,Single,ashleyturner@example.net,Luxury Seeker
837,2022-02-03,4,Spa&Relax,VIP Experience,Who market would,Morning,68.24,1,23,2022-02-26,1,Website,Card,837,Denise Meyer,Female,Boomer,Widowed,tracywood@example.com,Solo Traveler
838,2022-12-17,1,Culture,Guided Tour,Page support less,Evening,169.58,10,20,2023-01-06,4,Partner Site,PayPal,838,Amy Brandt,Male,Millennial,Single,jonathanbennett@example.com,Solo Traveler
839,2022-08-26,4,Spa&Relax,Bus Tour,Machine pattern him,Personalized,129.24,3,19,2022-09-14,4,Travel Agency,Transaction,839,Bryan Hickman,Female,Millennial,Divorced,burkeluis@example.com,Business Traveler
840,2022-01-12,3,Adventure,VIP Experience,Lay book finish,Evening,194.16,4,28,2022-02-09,3,Travel Agency,Card,840,Tricia Mcdonald,Male,Millennial,Single,leahshea@example.com,Family
841,2022-01-27,6,Family,Group Tour,Force explain,Whole Day,84.83,8,5,2022-02-01,3,Website,PayPal,841,Ashley Carpenter,Female,Gen X,Single,mark84@example.com,Budget Traveler
842,2022-05-14,1,Culture,Bus Tour,Class plan,Morning,75.22,8,2,2022-05-16,3,Website,Card,842,Brandi Nelson,Female,Gen X,Widowed,mreed@example.net,Luxury Seeker
843,2022-11-21,6,Family,VIP Experience,Never picture old sea,Personalized,68.28,1,16,2022-12-07,1,Mobile App,Card,843,Ann Oneal,Male,Millennial,Widowed,wendysalazar@example.org,Budget Traveler
844,2022-07-07,5,Gastronomy,VIP Experience,Yard somebody happen of,Evening,148.6,8,15,2022-07-22,2,Mobile App,Transaction,844,Lindsay Ferguson,Male,Gen X,Single,alan60@example.org,Business Traveler
