Transaction Number,Transaction Date,Product ID,Product Category,Subcategories,Excursion Name,Excursion Type,Price pP,Units Sold,Days to Excursion,Excursion Date,Channel ID,Sales Channel,Sales Method,Client ID,Client Name,Gender,Generation,Marital Status,Email,Client Segment
1070,2021-03-27,2,Sport,Guided Tour,Green industry many,Evening,80.25,4,28,2021-04-24,2,Mobile App,Transaction,1070,Chloe Mcfarland,Male,Millennial,Married,kolson@example.org,Budget Traveler
1071,2021-04-30,2,Sport,Bus Tour,Under young,Half Day,84.38,5,19,2021-05-19,3,Partner Site,Transaction,1071,Kathryn Dunn,Female,Millennial,Married,donald16@example.net,Budget Traveler
1072,2021-08-31,4,Spa&Relax,Self-Guided,First example great,Half Day,66.56,7,14,2021-09-14,4,Travel Agency,Transaction,1072,Rachel Trevino,Male,Gen Z,Single,abigailsmith@example.org,Budget Traveler
1073,2021-04-14,5,Gastronomy,Walking Tour,Item our feel,Whole Day,27.07,3,28,2021-05-12,2,Mobile App,Card,1073,Derek Bridges,Female,Boomer,Widowed,butlerapril@example.net,Budget Traveler
1074,2021-08-18,1,Culture,VIP Experience,Change describe,Personalized,168.5,8,18,2021-09-05,3,Partner Site,PayPal,1074,Jennifer Hall,Male,Boomer,Married,jonesdeborah@example.net,Solo Traveler
1075,2021-07-10,4,Spa&Relax,Self-Guided,Box couple,Whole Day,46.59,8,25,2021-08-04,3,Partner Site,Card,1075,Chelsea Smith,Female,Gen Z,Single,barryjohnson@example.com,Luxury Seeker
1076,2021-06-16,5,Gastronomy,Walking Tour,Positive language step program,Morning,192.19,3,27,2021-07-13,3,Partner Site,Card,1076,Mary Russell,Female,Gen X,Married,joneslori@example.org,Solo Traveler
1077,2021-08-14,4,Spa&Relax,Group Tour,This during,Evening,183.45,2,19,2021-09-02,4,Travel Agency,Card,1077,Monica Bradford,Female,Millennial,Married,dbyrd@example.net,Luxury Seeker
1078,2021-06-10,1,Culture,Bus Tour,Forward must site guess,Whole Day,157.49,9,1,2021-06-11,4,Travel Agency,Transaction,1078,Kayla Collins,Male,Gen Z,Widowed,dawn73@example.com,Solo Traveler
1079,2021-01-14,4,Spa&Relax,Walking Tour,Space mention,Personalized,59.79,5,10,2021-01-24,4,Travel Agency,PayPal,1079,Laurie Decker,Male,Boomer,Divorced,hughesian@example.net,Budget Traveler
1080,2021-05-02,2,Sport,Walking Tour,Image type difference,Half Day,192.88,8,18,2021-05-20,2,Mobile App,Card,1080,Jenny Petersen,Female,Millennial,Divorced,finleynancy@example.org,Business Traveler
1081,2021-05-11,2,Sport,Walking Tour,The road,Evening,71.61,8,13,2021-05-24,1,Website,Transaction,1081,Mark Sandoval,Male,Boomer,Divorced,wilsonangela@example.net,Budget Traveler
1082,2021-08-11,4,Spa&Relax,Self-Guided,Easy spend,Personalized,151.91,5,4,2021-08-15,4,Travel Agency,Transaction,1082,Alejandro Chavez,Female,Millennial,Married,belldanielle@example.org,Business Traveler
1083,2021-04-14,2,Sport,Bus Tour,Your personal information,Half Day,100.15,8,22,2021-05-06,4,Travel Agency,Card,1083,Gary Taylor,Male,Gen X,Widowed,austinscott@example.net,Luxury Seeker
1084,2021-10-15,3,Adventure,Bus Tour,Identify middle from,Whole Day,32.24,6,12,2021-10-27,1,Website,Transaction,1084,Dean Day,Male,Gen X,Divorced,mark29@example.com,Luxury Seeker
1085,2021-04-11,3,Adventure,VIP Experience,Style whom summer,Morning,62.59,6,7,2021-04-18,1,Website,Card,1085,Daniel Smith,Female,Gen X,Divorced,jessicanelson@example.org,Business Traveler
1086,2021-05-29,3,Adventure,VIP Experience,Speech charge expect,Morning,194.72,8,2,2021-05-31,3,Partner Site,Transaction,1086,Holly Mcgee,Male,Gen X,Divorced,holdenregina@example.net,Luxury Seeker
1087,2021-07-24,2,Sport,Walking Tour,Sound or activity about,Half Day,110.79,2,1,2021-07-25,4,Travel Agency,Card,1087,Kevin Anderson,Female,Gen Z,Married,gbeck@example.org,Solo Traveler
1088,2021-07-27,3,Adventure,Guided Tour,Safe factor field,Whole Day,45.41,1,28,2021-08-24,1,Website,Card,1088,Ronald Curtis,Male,Gen X,Widowed,cwilliams@example.net,Business Traveler
1089,2021-04-12,4,Spa&Relax,Self-Guided,Policy little,Half Day,34.55,8,20,2021-05-02,1,Website,Transaction,1089,Joy Richardson,Female,Boomer,Divorced,joel35@example.com,Family
1090,2021-10-16,6,Family,Self-Guided,Into close,Evening,189.38,3,12,2021-10-28,4,Travel Agency,Card,1090,Joseph Fletcher,Male,Millennial,Single,zhines@example.com,Family
1091,2021-01-14,1,Culture,Group Tour,Particularly fill,Whole Day,23.18,5,10,2021-01-24,4,Travel Agency,PayPal,1091,Patty Smith,Male,Millennial,Married,lucasoscar@example.net,Solo Traveler
1092,2021-03-29,1,Culture,Group Tour,Never hard father,Whole Day,169.98,10,27,2021-04-25,3,Partner Site,Transaction,1092,Sheena Dean,Female,Millennial,Married,brian48@example.net,Family
1093,2021-11-08,6,Family,Guided Tour,Friend account economic,Personalized,133.89,9,25,2021-12-03,3,Partner Site,Card,1093,Denise Nelson,Female,Gen X,Married,rebecca97@example.com,Budget Traveler
1094,2021-05-21,4,Spa&Relax,Walking Tour,Into there at,Whole Day,75.11,5,15,2021-06-05,2,Mobile App,Transaction,1094,Alan Terrell,Male,Boomer,Widowed,dennis90@example.com,Luxury Seeker
1095,2021-01-10,2,Sport,Guided Tour,Become agent involve order,Morning,81.71,8,29,2021-02-08,2,Mobile App,PayPal,1095,Carolyn Garcia,Female,Millennial,Married,stevenskimberly@example.org,Luxury Seeker
1096,2021-08-18,2,Sport,Guided Tour,Development company,Morning,30.51,7,25,2021-09-12,2,Mobile App,PayPal,1096,Thomas Phillips,Male,Boomer,Married,nunezamy@example.com,Luxury Seeker
1097,2021-06-29,1,Culture,Walking Tour,Road listen eye,Morning,181.24,4,28,2021-07-27,4,Travel Agency,PayPal,1097,Cynthia Griffin,Female,Boomer,Divorced,benjaminwarner@example.org,Budget Traveler
1098,2021-05-03,1,Culture,VIP Experience,Between deep save,Morning,153.14,4,17,2021-05-20,1,Website,Transaction,1098,Julie Lane,Female,Millennial,Single,jason52@example.com,Luxury Seeker
1099,2021-07-27,1,Culture,Walking Tour,Than speak food,Whole Day,144.59,10,16,2021-08-12,1,Website,PayPal,1099,Laura Wilson,Female,Millennial,Married,daniel43@example.com,Budget Traveler
1100,2021-12-28,1,Culture,VIP Experience,Fight,Personalized,29.61,6,25,2022-01-22,2,Mobile App,PayPal,1100,Johnny Wu,Male,Boomer,Single,aaronfernandez@example.com,Budget Traveler
1101,2021-08-05,4,Spa&Relax,Group Tour,Room international enjoy,Personalized,72.51,9,30,2021-09-04,4,Travel Agency,PayPal,1101,Tommy Evans,Female,Gen X,Married,michaelmorton@example.net,Luxury Seeker
1102,2021-01-20,4,Spa&Relax,Group Tour,Term high court,Evening,114.06,6,6,2021-01-26,4,Travel Agency,PayPal,1102,Evelyn Tucker,Female,Boomer,Divorced,garciastephanie@example.org,Family
1103,2021-07-25,2,Sport,Group Tour,A into of,Evening,81.43,3,19,2021-08-13,1,Website,Transaction,1103,Evelyn Reed,Male,Millennial,Divorced,penny29@example.com,Luxury Seeker
1104,2021-05-14,4,Spa&Relax,Self-Guided,Lot suffer,Personalized,70.28,7,27,2021-06-10,2,Mobile App,Card,1104,Kara Swanson,Male,Boomer,Widowed,franklinmichael@example.com,Budget Traveler
1105,2021-08-01,3,Adventure,Guided Tour,Travel approach,Half Day,111.66,10,29,2021-08-30,1,Website,PayPal,1105,Joseph Hill,Female,Gen Z,Divorced,whitemichael@example.com,Luxury Seeker
1106,2021-09-04,6,Family,Guided Tour,Put buy every,Morning,102.18,1,24,2021-09-28,4,Travel Agency,PayPal,1106,Leah Smith,Male,Gen Z,Married,ronaldsanchez@example.net,Family
1107,2021-03-29,5,Gastronomy,Guided Tour,Along then,Personalized,88.99,1,10,2021-04-08,2,Mobile App,PayPal,1107,Derrick Evans,Male,Millennial,Single,burtonmartha@example.net,Solo Traveler
1108,2021-04-22,3,Adventure,Guided Tour,Ago growth trade,Half Day,151.64,6,21,2021-05-13,2,Mobile App,Transaction,1108,Christy Oliver,Female,Boomer,Widowed,mcamacho@example.com,Solo Traveler
1109,2021-08-23,6,Family,Group Tour,Indeed tend,Morning,195.77,4,2,2021-08-25,3,Partner Site,Transaction,1109,Frank Cole,Male,Boomer,Widowed,melissaandrews@example.com,Family
1110,2021-05-20,6,Family,Group Tour,Point court yourself,Personalized,125.62,5,30,2021-06-19,1,Website,PayPal,1110,Cheryl Burke,Female,Millennial,Single,charlesmoore@example.org,Luxury Seeker
1111,2021-10-07,5,Gastronomy,Self-Guided,One,Personalized,187.57,8,25,2021-11-01,3,Partner Site,Transaction,1111,Michael Murillo,Female,Millennial,Married,amyruiz@example.net,Solo Traveler
1112,2021-12-22,4,Spa&Relax,Walking Tour,Ago almost land,Personalized,23.8,9,15,2022-01-06,3,Partner Site,Card,1112,Dr. Kyle Underwood Jr.,Female,Boomer,Single,carnold@example.org,Budget Traveler
1113,2021-09-27,3,Adventure,Self-Guided,Television walk meeting,Whole Day,27.81,6,25,2021-10-22,3,Partner Site,Transaction,1113,Tara Carson,Male,Boomer,Widowed,hamiltonantonio@example.net,Budget Traveler
1114,2021-03-25,5,Gastronomy,VIP Experience,Together at,Personalized,24.95,2,12,2021-04-06,4,Travel Agency,Card,1114,Charles Carter,Female,Millennial,Widowed,rodriguezroberta@example.org,Budget Traveler
1115,2021-05-20,2,Sport,Group Tour,Current other,Personalized,58.48,2,24,2021-06-13,1,Website,PayPal,1115,Victor Black,Female,Millennial,Divorced,timothy38@example.com,Luxury Seeker
1116,2021-04-07,1,Culture,Self-Guided,First Democrat maintain woman,Whole Day,160.05,1,13,2021-04-20,4,Travel Agency,Transaction,1116,Alexandria Fuentes,Female,Boomer,Single,kelli58@example.com,Family
1117,2021-08-10,3,Adventure,Guided Tour,Check adult daughter,Evening,177.74,5,8,2021-08-18,2,Mobile App,Transaction,1117,Amanda Smith,Male,Gen X,Widowed,noahherrera@example.com,Budget Traveler
1118,2021-01-24,1,Culture,Bus Tour,Make medical,Half Day,139.9,10,24,2021-02-17,2,Mobile App,PayPal,1118,Jackson Gomez,Male,Gen Z,Widowed,cody81@example.net,Luxury Seeker
1119,2021-12-29,4,Spa&Relax,Self-Guided,Summer understand very,Personalized,169.72,3,11,2022-01-09,1,Website,Card,1119,Christopher Moody,Male,Gen Z,Married,kennethperez@example.com,Family
1120,2021-07-05,5,Gastronomy,Bus Tour,Their,Whole Day,78.43,9,20,2021-07-25,3,Partner Site,Card,1120,Randall Davis,Male,Boomer,Married,masonbrian@example.org,Budget Traveler
1121,2021-09-08,6,Family,Self-Guided,Throw peace data,Evening,57.72,1,21,2021-09-29,1,Website,Card,1121,Kevin Green,Female,Boomer,Single,sherry42@example.com,Budget Traveler
1122,2021-02-28,4,Spa&Relax,VIP Experience,Full Democrat kitchen,Half Day,82.97,10,18,2021-03-18,3,Partner Site,PayPal,1122,Taylor Smith,Female,Gen X,Married,scottfrey@example.com,Budget Traveler
1123,2021-05-14,2,Sport,Walking Tour,Difference decade cup,Half Day,84.62,9,4,2021-05-18,4,Travel Agency,Card,1123,Ryan Payne,Female,Millennial,Divorced,williamsonanthony@example.org,Budget Traveler
1124,2021-12-25,6,Family,Walking Tour,Concern,Morning,70.09,4,12,2022-01-06,1,Website,PayPal,1124,Alex Tyler,Female,Gen X,Widowed,shanebennett@example.org,Budget Traveler
1125,2021-06-01,6,Family,Group Tour,Wrong car prove,Half Day,133.39,9,27,2021-06-28,3,Partner Site,Card,1125,Peter Stephens,Female,Gen Z,Married,kenneth12@example.net,Budget Traveler
1126,2021-07-15,3,Adventure,Guided Tour,May company,Personalized,70.66,5,29,2021-08-13,1,Website,PayPal,1126,Dr. Zachary Tucker,Male,Gen Z,Widowed,christianmckinney@example.com,Business Traveler
1127,2021-01-22,3,Adventure,Bus Tour,Work list,Personalized,69.86,5,24,2021-02-15,3,Partner Site,Card,1127,Sarah Powers,Male,Millennial,Married,ryanrodriguez@example.org,Solo Traveler
1128,2021-09-02,6,Family,Walking Tour,Modern far open,Half Day,37.24,8,13,2021-09-15,1,Website,PayPal,1128,Lori Lester,Female,Boomer,Married,chenpatrick@example.org,Family
1129,2021-09-25,5,Gastronomy,Guided Tour,Reach camera they,Morning,65.8,3,15,2021-10-10,3,Partner Site,PayPal,1129,Eric Brewer,Male,Gen Z,Widowed,aaron73@example.org,Solo Traveler
1130,2021-03-18,6,Family,Guided Tour,Player,Whole Day,151.86,8,10,2021-03-28,1,Website,Transaction,1130,Karen Walker,Male,Gen Z,Widowed,janetrandall@example.net,Luxury Seeker
1131,2021-08-01,2,Sport,Bus Tour,See many factor,Evening,38.51,5,10,2021-08-11,3,Partner Site,Card,1131,Maurice Ramirez,Female,Boomer,Divorced,sherry63@example.net,Family
1132,2021-04-25,2,Sport,Group Tour,End election item,Half Day,80.77,3,26,2021-05-21,3,Partner Site,Transaction,1132,Bryan Garcia,Female,Millennial,Divorced,joneskimberly@example.org,Business Traveler
1133,2021-11-22,5,Gastronomy,VIP Experience,Rest without,Half Day,49.86,7,17,2021-12-09,3,Partner Site,Card,1133,Anna Ware,Female,Gen Z,Married,sharon81@example.org,Luxury Seeker
1134,2021-03-17,4,Spa&Relax,Self-Guided,Something rock money,Evening,135.15,8,30,2021-04-16,1,Website,Card,1134,Jordan Tran,Male,Gen X,Widowed,jesseyoung@example.com,Budget Traveler
1135,2021-02-09,4,Spa&Relax,Walking Tour,East one,Morning,115.01,4,30,2021-03-11,4,Travel Agency,Transaction,1135,Carrie Cortez,Female,Gen X,Married,michael03@example.org,Luxury Seeker
1136,2021-07-02,1,Culture,Bus Tour,National bill stand,Half Day,196.2,3,26,2021-07-28,1,Website,Card,1136,Wendy Valdez,Female,Gen Z,Married,joshuabrown@example.com,Luxury Seeker
1137,2021-03-15,1,Culture,Guided Tour,Memory fall,Half Day,142.02,5,5,2021-03-20,4,Travel Agency,Transaction,1137,Travis Gonzales,Male,Gen X,Divorced,tdodson@example.com,Luxury Seeker
1138,2021-09-22,1,Culture,Walking Tour,Yard serve,Half Day,37.46,6,27,2021-10-19,4,Travel Agency,Card,1138,Barbara Mays,Male,Boomer,Widowed,katherinelee@example.org,Solo Traveler
1139,2021-06-07,6,Family,Guided Tour,Recently energy meet,Evening,176.86,10,9,2021-06-16,4,Travel Agency,Transaction,1139,Jerry Davis,Female,Gen Z,Widowed,jill16@example.com,Business Traveler
1140,2021-12-28,6,Family,Walking Tour,From pull behavior,Half Day,147.75,6,28,2022-01-25,3,Partner Site,PayPal,1140,Richard Hughes,Female,Gen X,Married,charlesrobinson@example.org,Luxury Seeker
1141,2021-12-12,4,Spa&Relax,Group Tour,Lose behavior,Half Day,108.49,10,13,2021-12-25,3,Partner Site,Transaction,1141,Susan Moore,Female,Millennial,Married,lisamartinez@example.net,Budget Traveler
1142,2021-11-07,5,Gastronomy,VIP Experience,Former watch,Evening,39.58,9,21,2021-11-28,4,Travel Agency,PayPal,1142,Michelle Stewart,Male,Millennial,Divorced,scampbell@example.org,Luxury Seeker
1143,2021-08-01,1,Culture,VIP Experience,Station,Whole Day,37.53,9,26,2021-08-27,3,Partner Site,Transaction,1143,Scott Johnson,Male,Boomer,Married,jessica80@example.net,Family
1144,2021-09-15,4,Spa&Relax,Group Tour,Event city sit then,Whole Day,156.11,10,26,2021-10-11,3,Partner Site,Transaction,1144,Jennifer Rodriguez,Male,Gen Z,Divorced,valenciachristina@example.net,Budget Traveler
1145,2021-07-30,6,Family,Self-Guided,International school receive difficult,Evening,91.41,7,12,2021-08-11,1,Website,Card,1145,Stephen Johnson,Female,Boomer,Divorced,estone@example.com,Business Traveler
1146,2021-06-23,3,Adventure,Guided Tour,Really us,Morning,38.25,1,15,2021-07-08,2,Mobile App,PayPal,1146,Ryan Jones,Female,Boomer,Married,ryan09@example.net,Business Traveler
1147,2021-12-16,3,Adventure,Bus Tour,Involve speech national,Personalized,78.54,4,8,2021-12-24,3,Partner Site,Card,1147,Nicholas Pierce,Female,Millennial,Married,harrisangela@example.com,Luxury Seeker
1148,2021-02-26,3,Adventure,Group Tour,Hand partner space,Evening,26.54,1,20,2021-03-18,4,Travel Agency,PayPal,1148,Scott Gould,Female,Gen X,Widowed,sarah15@example.org,Budget Traveler
1149,2021-06-04,5,Gastronomy,VIP Experience,Size newspaper become,Half Day,61.43,3,9,2021-06-13,3,Partner Site,PayPal,1149,Margaret Miller,Male,Gen X,Widowed,ijoyce@example.com,Solo Traveler
1150,2021-03-19,4,Spa&Relax,VIP Experience,Memory argue,Half Day,111.66,10,27,2021-04-15,2,Mobile App,PayPal,1150,Audrey King,Male,Gen Z,Divorced,clin@example.com,Business Traveler
1151,2021-06-27,4,Spa&Relax,Guided Tour,Receive herself,Morning,135.05,4,30,2021-07-27,2,Mobile App,Transaction,1151,Alexander Lee,Male,Millennial,Single,kathleenmitchell@example.org,Budget Traveler
1152,2021-09-24,6,Family,VIP Experience,Nice party single,Evening,100.58,7,23,2021-10-17,3,Partner Site,PayPal,1152,Luke Murray,Female,Boomer,Widowed,lisareid@example.net,Luxury Seeker
1153,2021-11-15,4,Spa&Relax,Walking Tour,Less animal institution,Personalized,35.6,3,1,2021-11-16,1,Website,PayPal,1153,Hannah Garrett,Female,Gen X,Single,jessicawilkerson@example.org,Business Traveler
1154,2021-03-09,5,Gastronomy,Group Tour,Mind knowledge,Whole Day,110.78,3,13,2021-03-22,4,Travel Agency,Transaction,1154,Lisa Blanchard,Male,Gen Z,Divorced,harrisdarius@example.com,Luxury Seeker
1155,2021-10-11,6,Family,Group Tour,Hotel station ever,Morning,191.42,10,18,2021-10-29,1,Website,PayPal,1155,Shelly Mcdowell,Female,Gen Z,Single,kthomas@example.org,Business Traveler
1156,2021-02-28,3,Adventure,Bus Tour,Sit nothing you,Personalized,116.16,10,19,2021-03-19,3,Partner Site,Transaction,1156,Jeremy Jackson,Male,Gen Z,Widowed,ramseyandrea@example.com,Family
1157,2021-03-19,1,Culture,Self-Guided,Resource can,Half Day,45.53,3,13,2021-04-01,4,Travel Agency,PayPal,1157,Rebecca Williams,Male,Gen X,Divorced,rford@example.net,Budget Traveler
1158,2021-09-09,2,Sport,VIP Experience,Himself,Morning,173.39,3,27,2021-10-06,2,Mobile App,Transaction,1158,Kathleen Richmond,Female,Gen Z,Single,stephenwade@example.com,Budget Traveler
1159,2021-10-29,4,Spa&Relax,Bus Tour,Hear small,Morning,60.28,4,12,2021-11-10,1,Website,Transaction,1159,Amy Hunter,Male,Gen Z,Single,adammorales@example.org,Family
1160,2021-08-07,2,Sport,Self-Guided,Might talk,Evening,26.57,10,30,2021-09-06,1,Website,Card,1160,Amber Hahn,Female,Gen X,Widowed,lfreeman@example.com,Luxury Seeker
1161,2021-02-22,2,Sport,Walking Tour,Result share travel,Morning,29.47,7,25,2021-03-19,1,Website,Card,1161,Jessica Valentine,Female,Boomer,Widowed,shannongilbert@example.org,Budget Traveler
1162,2021-01-14,6,Family,Guided Tour,Sense language,Personalized,84.63,5,30,2021-02-13,4,Travel Agency,Transaction,1162,Michael Schmidt,Male,Millennial,Divorced,veronicalane@example.net,Family
1163,2021-12-23,4,Spa&Relax,Self-Guided,Able no then,Half Day,154.21,1,27,2022-01-19,2,Mobile App,Card,1163,Scott Stewart,Female,Gen X,Widowed,patriciaevans@example.org,Solo Traveler
1164,2021-04-14,1,Culture,VIP Experience,Eat and,Evening,70.86,10,22,2021-05-06,3,Partner Site,Card,1164,Lisa Robinson,Male,Gen Z,Married,codywoodard@example.com,Luxury Seeker
1165,2021-07-03,4,Spa&Relax,Walking Tour,Stage along,Morning,128.41,5,19,2021-07-22,2,Mobile App,PayPal,1165,Nicholas Morrow,Male,Boomer,Married,dylan09@example.net,Solo Traveler
1166,2021-03-25,3,Adventure,Guided Tour,Reality method,Evening,68.67,3,8,2021-04-02,2,Mobile App,PayPal,1166,Joshua Young,Male,Gen Z,Married,jacob71@example.com,Business Traveler
1167,2021-11-16,1,Culture,Bus Tour,Site politics thing,Morning,104.47,9,16,2021-12-02,4,Travel Agency,Card,1167,Nicole Parker,Female,Boomer,Divorced,clarkekrystal@example.org,Family
1168,2021-12-26,1,Culture,Bus Tour,Pm rate out,Whole Day,122.37,9,16,2022-01-11,3,Partner Site,PayPal,1168,Jennifer Wood,Male,Gen X,Widowed,larsontrevor@example.net,Business Traveler
1169,2021-08-03,5,Gastronomy,Guided Tour,Indicate keep,Personalized,176.63,10,9,2021-08-12,3,Partner Site,PayPal,1169,Brooke Lee,Male,Gen Z,Widowed,qwaller@example.org,Solo Traveler
1170,2021-11-14,5,Gastronomy,Group Tour,Across imagine where,Evening,196.32,9,11,2021-11-25,4,Travel Agency,Transaction,1170,Michael Bridges,Female,Millennial,Married,ycarter@example.com,Family
1171,2021-11-13,3,Adventure,Guided Tour,Nation song trip,Personalized,57.66,10,15,2021-11-28,2,Mobile App,Transaction,1171,Jennifer Leon,Female,Gen Z,Married,josephjohnson@example.org,Luxury Seeker
1172,2021-06-18,1,Culture,Guided Tour,Take,Personalized,186.58,7,24,2021-07-12,4,Travel Agency,Card,1172,Robert Nelson,Female,Boomer,Divorced,bassdaniel@example.net,Luxury Seeker
1173,2021-06-09,4,Spa&Relax,VIP Experience,Loss,Half Day,100.9,4,28,2021-07-07,1,Website,Transaction,1173,Patrick Johnson,Male,Boomer,Single,ubishop@example.org,Solo Traveler
1174,2021-06-08,4,Spa&Relax,Self-Guided,Begin night,Personalized,178.46,2,18,2021-06-26,1,Website,PayPal,1174,Nicholas Moore,Female,Boomer,Single,ylee@example.com,Luxury Seeker
1175,2021-01-27,4,Spa&Relax,Self-Guided,Why,Morning,78.78,1,9,2021-02-05,3,Partner Site,PayPal,1175,Diana Lewis,Female,Millennial,Widowed,julie40@example.net,Luxury Seeker
