Transaction Number,Transaction Date,Product ID,Product Category,Subcategories,Excursion Name,Excursion Type,Price pP,Units Sold,Days to Excursion,Excursion Date,Channel ID,Sales Channel,Sales Method,Client ID,Client Name,Gender,Generation,Marital Status,Email,Client Segment
1231,2020-06-04,6,Family,Self-Guided,Artist indicate smile,Whole Day,191.85,3,3,2020-06-07,3,Partner Site,Transaction,1231,Kimberly Davis,Female,Gen Z,Widowed,shanewilson@example.com,Solo Traveler
1232,2020-03-29,2,Sport,Bus Tour,Argue raise,Evening,75.77,3,13,2020-04-11,3,Partner Site,PayPal,1232,Marvin Terry,Male,Boomer,Married,owilliams@example.org,Business Traveler
1233,2020-02-29,1,Culture,VIP Experience,May follow,Whole Day,148.18,10,11,2020-03-11,3,Partner Site,Transaction,1233,Meagan Smith,Male,Gen Z,Single,travis68@example.org,Business Traveler
1234,2020-01-16,2,Sport,Bus Tour,Operation decade,Half Day,64.78,7,24,2020-02-09,2,Mobile App,Card,1234,Adrienne Miles,Male,Boomer,Single,william26@example.org,Family
1235,2020-02-29,4,Spa&Relax,VIP Experience,Account physical performance,Evening,164.88,2,4,2020-03-04,4,Travel Agency,Transaction,1235,James Price,Female,Millennial,Divorced,karenscott@example.org,Luxury Seeker
1236,2020-05-07,3,Adventure,Guided Tour,Hotel practice,Evening,178.23,2,10,2020-05-17,4,Travel Agency,Card,1236,Jeremy Faulkner,Male,Gen X,Widowed,hharris@example.org,Luxury Seeker
1237,2020-05-30,6,Family,Bus Tour,Sea them,Whole Day,81.15,4,12,2020-06-11,1,Website,Transaction,1237,Kelly Burgess,Female,Gen Z,Single,oliviameyers@example.com,Business Traveler
1238,2020-06-29,3,Adventure,Walking Tour,Raise,Half Day,20.31,1,22,2020-07-21,1,Website,Card,1238,Latasha Wilkerson,Female,Boomer,Divorced,jay04@example.org,Budget Traveler
1239,2020-03-25,3,Adventure,Walking Tour,Team deal,Half Day,53.93,10,19,2020-04-13,4,Travel Agency,Card,1239,Jasmine Murphy,Male,Gen X,Single,kguzman@example.com,Luxury Seeker
1240,2020-07-05,5,Gastronomy,Guided Tour,Others some project,Evening,147.15,10,12,2020-07-17,2,Mobile App,Transaction,1240,Angela Rodriguez,Male,Boomer,Single,farrellchristine@example.org,Business Traveler
1241,2020-04-16,5,Gastronomy,Walking Tour,Floor,Morning,188.31,1,30,2020-05-16,1,Website,PayPal,1241,Nicholas Ali,Male,Millennial,Single,brownjason@example.org,Solo Traveler
1242,2020-06-13,2,Sport,VIP Experience,Away individual against,Morning,188.81,4,20,2020-07-03,4,Travel Agency,PayPal,1242,Stephanie Turner,Male,Gen Z,Divorced,stephen31@example.net,Luxury Seeker
1243,2020-10-16,2,Sport,Group Tour,Up,Half Day,162.93,6,5,2020-10-21,1,Website,PayPal,1243,Karen Smith,Male,Boomer,Single,hardyspencer@example.net,Business Traveler
1244,2020-09-26,6,Family,Self-Guided,Event against none,Personalized,121.34,2,22,2020-10-18,4,Travel Agency,Transaction,1244,Michael Lewis,Male,Gen X,Divorced,bgregory@example.org,Luxury Seeker
1245,2020-07-12,2,Sport,Self-Guided,Store include win,Evening,92.76,8,25,2020-08-06,4,Travel Agency,Card,1245,Amanda Brown,Female,Gen Z,Widowed,jennifer73@example.com,Budget Traveler
1246,2020-01-10,4,Spa&Relax,VIP Experience,White could,Evening,75.06,6,18,2020-01-28,3,Partner Site,Transaction,1246,Rita Forbes,Male,Gen Z,Married,russomary@example.com,Budget Traveler
1247,2020-08-05,5,Gastronomy,Bus Tour,Social resource score,Personalized,117.7,5,29,2020-09-03,3,Partner Site,Transaction,1247,Brandon Richardson,Male,Gen Z,Single,xstephens@example.net,Family
1248,2020-12-16,3,Adventure,VIP Experience,Risk must fly,Whole Day,168.27,7,7,2020-12-23,4,Travel Agency,Transaction,1248,Jennifer Carpenter,Male,Gen X,Single,taylor54@example.org,Luxury Seeker
1249,2020-11-12,2,Sport,Guided Tour,Put imagine which,Morning,33.13,2,15,2020-11-27,2,Mobile App,PayPal,1249,David Taylor,Male,Gen Z,Single,debbie78@example.net,Solo Traveler
1250,2020-03-04,6,Family,Walking Tour,Gun,Morning,20.85,4,29,2020-04-02,2,Mobile App,Transaction,1250,Shannon Weber,Female,Millennial,Widowed,amber29@example.org,Luxury Seeker
1251,2020-11-13,4,Spa&Relax,Walking Tour,Station how,Half Day,45.5,6,30,2020-12-13,2,Mobile App,Transaction,1251,Shirley Mooney,Female,Boomer,Divorced,stonebarbara@example.com,Luxury Seeker
1252,2020-12-28,6,Family,Walking Tour,Professor clearly dinner,Evening,168.24,5,14,2021-01-11,4,Travel Agency,PayPal,1252,Frances Wilson,Male,Boomer,Divorced,amy68@example.net,Business Traveler
1253,2020-11-14,6,Family,Group Tour,Despite go impact,Whole Day,145.28,1,21,2020-12-05,4,Travel Agency,Card,1253,Ashley Bowman,Male,Gen Z,Single,smoore@example.org,Budget Traveler
1254,2020-10-05,4,Spa&Relax,Walking Tour,Walk,Half Day,116.65,3,29,2020-11-03,2,Mobile App,Transaction,1254,Kathy Rodriguez,Female,Boomer,Divorced,ruthneal@example.com,Business Traveler
1255,2020-04-03,5,Gastronomy,Self-Guided,Field decide point,Whole Day,156.98,5,10,2020-04-13,4,Travel Agency,Card,1255,Cheryl Smith,Male,Boomer,Married,david21@example.org,Luxury Seeker
1256,2020-04-08,4,Spa&Relax,Group Tour,Week instead group,Whole Day,40.05,9,2,2020-04-10,1,Website,PayPal,1256,Michael Evans,Male,Gen Z,Single,tbrooks@example.com,Luxury Seeker
1257,2020-08-28,3,Adventure,Group Tour,Try play order quickly,Half Day,99.56,7,20,2020-09-17,1,Website,Transaction,1257,Kathryn Bell,Male,Millennial,Divorced,jackie68@example.org,Budget Traveler
1258,2020-06-13,2,Sport,Self-Guided,Per go will make,Morning,185.93,10,1,2020-06-14,3,Partner Site,PayPal,1258,Andrew Freeman,Male,Gen Z,Widowed,wellsamy@example.org,Solo Traveler
1259,2020-04-05,5,Gastronomy,Walking Tour,Two lawyer see drop,Half Day,53.11,3,10,2020-04-15,2,Mobile App,PayPal,1259,Mrs. Emily Waters,Female,Gen Z,Widowed,arobinson@example.org,Budget Traveler
1260,2020-01-04,5,Gastronomy,Self-Guided,Order push,Personalized,49.0,4,20,2020-01-24,3,Partner Site,Card,1260,Jonathan Jones,Male,Gen Z,Widowed,steventerry@example.com,Business Traveler
1261,2020-11-07,5,Gastronomy,Bus Tour,President any one,Half Day,150.33,9,1,2020-11-08,3,Partner Site,PayPal,1261,Katherine Barrera,Male,Millennial,Single,melissa04@example.net,Luxury Seeker
1262,2020-05-08,1,Culture,VIP Experience,Body choice study,Whole Day,166.47,1,13,2020-05-21,1,Website,Card,1262,John Smith,Male,Gen Z,Single,kelseywilliams@example.org,Solo Traveler
1263,2020-03-27,4,Spa&Relax,Self-Guided,Tend on management,Personalized,89.62,10,21,2020-04-17,2,Mobile App,Transaction,1263,Rhonda Gould,Female,Gen X,Divorced,garciadonald@example.net,Solo Traveler
1264,2020-08-23,2,Sport,Group Tour,Age many some,Personalized,178.3,8,30,2020-09-22,2,Mobile App,Card,1264,Michael Hurst,Female,Millennial,Widowed,cynthia16@example.com,Family
1265,2020-01-14,6,Family,Walking Tour,Job reduce,Evening,164.98,3,12,2020-01-26,2,Mobile App,Card,1265,Brandon Rich,Female,Boomer,Married,thomas83@example.org,Solo Traveler
1266,2020-02-16,6,Family,Self-Guided,Color,Half Day,189.54,3,27,2020-03-14,4,Travel Agency,PayPal,1266,Cody Gonzalez,Female,Boomer,Widowed,angela71@example.net,Solo Traveler
1267,2020-03-13,3,Adventure,Self-Guided,Including nice discussion challenge,Evening,43.96,8,12,2020-03-25,2,Mobile App,Card,1267,Michael Smith,Male,Millennial,Married,dixonalexander@example.net,Business Traveler
1268,2020-09-15,4,Spa&Relax,VIP Experience,One across,Evening,87.47,6,29,2020-10-14,3,Partner Site,Card,1268,Breanna Mccall,Female,Millennial,Widowed,msolis@example.net,Budget Traveler
1269,2020-07-03,4,Spa&Relax,Self-Guided,Long between hold,Personalized,94.18,9,21,2020-07-24,2,Mobile App,Card,1269,Kimberly Lara,Female,Millennial,Widowed,elizabethhodge@example.org,Business Traveler
1270,2020-11-30,4,Spa&Relax,Walking Tour,Local wrong,Half Day,89.47,7,6,2020-12-06,2,Mobile App,PayPal,1270,Christopher Sims,Male,Boomer,Married,xfranco@example.org,Luxury Seeker
1271,2020-11-17,4,Spa&Relax,Guided Tour,Image sell,Half Day,157.27,7,11,2020-11-28,4,Travel Agency,PayPal,1271,Frank Foster,Male,Gen Z,Single,emilygalvan@example.com,Budget Traveler
1272,2020-06-23,1,Culture,Self-Guided,Student different traditional look,Whole Day,76.39,1,1,2020-06-24,3,Partner Site,Card,1272,Katrina Russell,Male,Millennial,Divorced,johnboyd@example.com,Budget Traveler
1273,2020-10-27,3,Adventure,VIP Experience,Item all,Evening,105.52,6,20,2020-11-16,2,Mobile App,PayPal,1273,Bradley Snow,Female,Gen Z,Married,kendrawilliams@example.com,Luxury Seeker
1274,2020-06-01,1,Culture,VIP Experience,Let southern,Personalized,93.74,3,14,2020-06-15,4,Travel Agency,Transaction,1274,Elizabeth Nichols,Female,Millennial,Single,samantha78@example.com,Luxury Seeker
1275,2020-05-29,1,Culture,Guided Tour,Receive type painting produce,Evening,105.11,8,4,2020-06-02,4,Travel Agency,Card,1275,Julie Davis,Male,Gen X,Widowed,ihester@example.net,Business Traveler
1276,2020-08-27,4,Spa&Relax,Walking Tour,As pick various themselves,Evening,190.39,10,6,2020-09-02,3,Partner Site,PayPal,1276,Crystal Mcintosh,Male,Gen X,Single,rebecca93@example.com,Luxury Seeker
1277,2020-04-28,3,Adventure,Bus Tour,Stay military,Evening,185.02,3,20,2020-05-18,1,Website,Transaction,1277,Dennis Coleman,Male,Gen X,Divorced,kaylazamora@example.org,Budget Traveler
1278,2020-11-07,4,Spa&Relax,Walking Tour,Couple rather,Personalized,180.39,6,20,2020-11-27,4,Travel Agency,Card,1278,Kristen Harris,Female,Gen X,Married,lperkins@example.org,Business Traveler
1279,2020-10-08,1,Culture,Group Tour,Police day,Morning,183.05,5,17,2020-10-25,1,Website,Transaction,1279,Sandra White,Male,Gen X,Divorced,zbrooks@example.com,Solo Traveler
1280,2020-10-05,1,Culture,Self-Guided,Usually learn,Evening,138.69,7,11,2020-10-16,3,Partner Site,Transaction,1280,David Jones,Male,Millennial,Single,levylisa@example.com,Business Traveler
1281,2020-01-02,4,Spa&Relax,Guided Tour,Country various,Evening,88.4,1,10,2020-01-12,1,Website,Transaction,1281,Jordan Ewing,Female,Boomer,Divorced,william63@example.com,Family
1282,2020-01-20,4,Spa&Relax,Group Tour,Physical majority blue,Morning,43.82,9,28,2020-02-17,3,Partner Site,Transaction,1282,Erik Taylor,Female,Millennial,Widowed,wardlaurie@example.org,Family
1283,2020-01-16,4,Spa&Relax,Bus Tour,Everyone nature,Whole Day,164.99,5,3,2020-01-19,3,Partner Site,Transaction,1283,Richard Frost,Male,Gen Z,Married,qharris@example.net,Budget Traveler
1284,2020-01-24,2,Sport,Self-Guided,Brother,Whole Day,47.72,4,3,2020-01-27,2,Mobile App,Card,1284,Marcus Ramirez,Male,Gen Z,Single,oallen@example.net,Family
1285,2020-08-22,2,Sport,VIP Experience,Seem until government,Evening,133.58,10,3,2020-08-25,3,Partner Site,Transaction,1285,Alexander Silva,Male,Gen Z,Single,georgeburch@example.com,Luxury Seeker
1286,2020-03-19,6,Family,Walking Tour,Pattern west before,Half Day,36.51,4,30,2020-04-18,1,Website,Card,1286,Veronica Nelson,Female,Millennial,Married,pmartinez@example.com,Budget Traveler
1287,2020-03-26,3,Adventure,Bus Tour,Least close,Personalized,54.67,2,13,2020-04-08,2,Mobile App,Transaction,1287,Daniel Rodriguez,Female,Millennial,Widowed,emilygraham@example.net,Family
1288,2020-11-25,1,Culture,Group Tour,Land discussion suggest,Half Day,111.37,10,28,2020-12-23,1,Website,Card,1288,Jeremy Hernandez,Male,Gen X,Married,wjefferson@example.com,Business Traveler
1289,2020-01-09,6,Family,Walking Tour,Share day pull,Whole Day,53.88,10,7,2020-01-16,3,Partner Site,Card,1289,Shaun Peterson,Male,Boomer,Divorced,porterchristina@example.com,Business Traveler
1290,2020-08-23,6,Family,Self-Guided,Health region,Half Day,96.77,7,17,2020-09-09,3,Partner Site,Transaction,1290,Melissa Gray,Male,Gen Z,Divorced,uclark@example.com,Family
1291,2020-06-06,1,Culture,Walking Tour,Eat fact,Evening,81.96,3,3,2020-06-09,1,Website,Transaction,1291,Kyle Harrison,Female,Gen Z,Widowed,parksanna@example.net,Budget Traveler
1292,2020-09-27,5,Gastronomy,Self-Guided,Laugh son,Personalized,142.08,2,11,2020-10-08,1,Website,Transaction,1292,Gregory James,Female,Gen X,Widowed,cgraham@example.com,Family
1293,2020-02-04,4,Spa&Relax,Self-Guided,Effort direction hand,Evening,76.43,8,12,2020-02-16,2,Mobile App,Card,1293,Karen Jackson DVM,Male,Gen Z,Divorced,meghanwerner@example.com,Solo Traveler
1294,2020-01-19,4,Spa&Relax,Self-Guided,Bed trouble,Evening,103.45,8,29,2020-02-17,4,Travel Agency,PayPal,1294,Michael Williams,Male,Millennial,Widowed,foxjonathan@example.org,Solo Traveler
1295,2020-04-23,2,Sport,Self-Guided,Teach everything,Evening,198.16,1,28,2020-05-21,2,Mobile App,PayPal,1295,Crystal Collins,Female,Gen Z,Widowed,hallchristopher@example.org,Luxury Seeker
1296,2020-08-10,2,Sport,Guided Tour,Explain like,Whole Day,22.95,3,19,2020-08-29,4,Travel Agency,Card,1296,Christopher Smith,Female,Gen X,Married,carriejones@example.org,Budget Traveler
1297,2020-04-14,2,Sport,Self-Guided,Move single,Personalized,69.98,8,13,2020-04-27,2,Mobile App,PayPal,1297,Jackie White,Female,Boomer,Widowed,johnsmith@example.org,Luxury Seeker
1298,2020-10-24,1,Culture,Self-Guided,Message again,Whole Day,32.04,8,22,2020-11-15,3,Partner Site,Transaction,1298,Amy Taylor,Female,Gen X,Married,harrisonmeghan@example.org,Luxury Seeker
1299,2020-11-30,2,Sport,Group Tour,Strong off evidence early,Evening,22.33,9,16,2020-12-16,3,Partner Site,Transaction,1299,Brian Wright,Male,Gen X,Divorced,jonesnicholas@example.org,Business Traveler
1300,2020-04-21,1,Culture,VIP Experience,More majority senior,Half Day,115.33,7,20,2020-05-11,3,Partner Site,Transaction,1300,Molly Oneal,Female,Millennial,Divorced,hhayden@example.com,Business Traveler
1301,2020-11-01,1,Culture,Group Tour,Officer study if edge,Morning,95.06,8,3,2020-11-04,2,Mobile App,PayPal,1301,Carol Hodge,Male,Gen X,Widowed,lindaclark@example.net,Family
1302,2020-05-22,5,Gastronomy,Self-Guided,Break tough,Half Day,182.33,9,11,2020-06-02,3,Partner Site,Transaction,1302,Elijah Johnson,Male,Millennial,Married,bgonzalez@example.org,Solo Traveler
1303,2020-06-18,1,Culture,Self-Guided,Last opportunity,Personalized,178.53,10,16,2020-07-04,4,Travel Agency,Card,1303,Brenda Leon,Female,Gen Z,Widowed,bsanchez@example.org,Solo Traveler
1304,2020-12-16,6,Family,Self-Guided,Education human require,Whole Day,100.91,10,29,2021-01-14,2,Mobile App,PayPal,1304,Daniel Anderson,Male,Gen X,Single,sanchezdustin@example.net,Solo Traveler
1305,2020-12-24,6,Family,Walking Tour,Far apply,Morning,84.11,4,8,2021-01-01,4,Travel Agency,Transaction,1305,James Valdez,Male,Gen X,Divorced,smiller@example.com,Solo Traveler
1306,2020-11-14,5,Gastronomy,Guided Tour,Necessary American wonder,Half Day,192.39,6,20,2020-12-04,1,Website,PayPal,1306,Andrea Rivera,Male,Millennial,Divorced,sandra20@example.org,Luxury Seeker
1307,2020-02-26,6,Family,Walking Tour,Especially agency despite,Morning,66.98,7,14,2020-03-11,2,Mobile App,PayPal,1307,Allison Powell,Male,Gen Z,Widowed,ureed@example.com,Budget Traveler
1308,2020-05-22,2,Sport,Group Tour,Suddenly,Evening,119.95,6,15,2020-06-06,4,Travel Agency,PayPal,1308,Barbara Gonzales,Male,Gen X,Widowed,ghamilton@example.org,Family
1309,2020-09-15,5,Gastronomy,Group Tour,Rock not attack,Morning,49.32,4,23,2020-10-08,2,Mobile App,PayPal,1309,Tasha Gray,Male,Gen Z,Single,osimon@example.com,Family
1310,2020-02-25,3,Adventure,Guided Tour,Several cultural,Morning,169.72,9,16,2020-03-12,4,Travel Agency,Transaction,1310,Desiree Robinson,Male,Boomer,Divorced,turnerstephanie@example.org,Solo Traveler
1311,2020-06-11,5,Gastronomy,Walking Tour,Create son third,Morning,78.32,3,11,2020-06-22,1,Website,Transaction,1311,Keith Mooney,Male,Millennial,Widowed,aaronjones@example.org,Budget Traveler
1312,2020-04-13,2,Sport,Walking Tour,Skin despite trip,Personalized,49.41,2,5,2020-04-18,2,Mobile App,Card,1312,Michael Wilson,Female,Gen X,Divorced,vcain@example.net,Budget Traveler
1313,2020-10-09,1,Culture,Group Tour,Sure western election,Evening,118.12,7,11,2020-10-20,4,Travel Agency,Transaction,1313,Stacy Olsen,Female,Millennial,Single,crystal58@example.org,Luxury Seeker
1314,2020-09-16,1,Culture,Self-Guided,Mind everything order to,Half Day,63.07,8,6,2020-09-22,1,Website,Card,1314,Alex Webb,Male,Boomer,Single,shelby47@example.net,Budget Traveler
1315,2020-06-06,2,Sport,Guided Tour,Perhaps,Half Day,110.11,4,25,2020-07-01,3,Partner Site,PayPal,1315,Scott Rodriguez,Female,Gen Z,Divorced,angelarichard@example.org,Solo Traveler
1316,2020-12-08,6,Family,Bus Tour,Less check,Evening,119.01,1,22,2020-12-30,1,Website,Card,1316,Joshua Cox,Male,Millennial,Married,vbarnes@example.com,Business Traveler
1317,2020-02-01,3,Adventure,Bus Tour,Class loss,Whole Day,124.68,8,1,2020-02-02,3,Partner Site,Transaction,1317,Andrea Edwards,Male,Boomer,Married,grahamlisa@example.org,Luxury Seeker
1318,2020-06-09,6,Family,Bus Tour,Within free have,Personalized,70.66,9,1,2020-06-10,3,Partner Site,Transaction,1318,John Cuevas,Female,Millennial,Married,zchapman@example.com,Business Traveler
1319,2020-11-25,2,Sport,Self-Guided,Expert particular,Morning,90.67,5,11,2020-12-06,3,Partner Site,PayPal,1319,Christopher Murphy,Male,Boomer,Widowed,gcastaneda@example.org,Luxury Seeker
1320,2020-02-01,1,Culture,Group Tour,Citizen,Whole Day,153.71,3,4,2020-02-05,2,Mobile App,Card,1320,Katherine Davis,Female,Millennial,Divorced,victoriasmith@example.org,Family
1321,2020-01-13,6,Family,Bus Tour,Fact such,Half Day,122.03,8,2,2020-01-15,3,Partner Site,Card,1321,Tamara Graves,Male,Gen X,Single,williamspatricia@example.com,Luxury Seeker
1322,2020-02-08,3,Adventure,Guided Tour,Pass,Evening,190.42,3,28,2020-03-07,4,Travel Agency,Transaction,1322,Andrew Smith,Female,Boomer,Widowed,kristineprince@example.com,Business Traveler
1323,2020-02-11,4,Spa&Relax,Group Tour,Order past,Personalized,127.41,3,30,2020-03-12,2,Mobile App,Card,1323,Sandra Mitchell,Male,Gen Z,Single,fordmelissa@example.org,Business Traveler
1324,2020-09-06,1,Culture,Self-Guided,Benefit paper ready,Whole Day,74.62,1,28,2020-10-04,4,Travel Agency,Transaction,1324,Samuel Ortega,Male,Gen Z,Single,wpatrick@example.net,Family
1325,2020-04-28,2,Sport,Group Tour,President spring,Morning,33.7,4,21,2020-05-19,4,Travel Agency,Transaction,1325,Timothy Bauer,Male,Gen X,Single,elizabeth33@example.com,Budget Traveler
1326,2020-02-27,3,Adventure,Group Tour,Already arrive,Half Day,41.66,5,5,2020-03-03,1,Website,PayPal,1326,Brittany Bolton,Male,Gen Z,Single,edwardjones@example.com,Budget Traveler
1327,2020-09-24,5,Gastronomy,Bus Tour,Often responsibility itself,Personalized,69.16,4,15,2020-10-09,1,Website,Transaction,1327,Matthew Bender,Female,Gen Z,Married,sharon37@example.net,Luxury Seeker
1328,2020-01-14,6,Family,Group Tour,Choose course at,Whole Day,26.69,2,13,2020-01-27,4,Travel Agency,PayPal,1328,Samuel King,Female,Millennial,Single,lisaford@example.com,Business Traveler
1329,2020-10-31,1,Culture,Self-Guided,Last staff seat,Morning,149.4,1,22,2020-11-22,2,Mobile App,PayPal,1329,Mary Rubio,Male,Gen X,Married,adrianlogan@example.com,Luxury Seeker
1330,2020-06-10,1,Culture,Bus Tour,Main write,Whole Day,177.23,8,26,2020-07-06,4,Travel Agency,Transaction,1330,Stephen Allen,Female,Millennial,Single,mkrueger@example.net,Family
1331,2020-03-11,5,Gastronomy,Self-Guided,Although across guess,Evening,167.73,6,3,2020-03-14,2,Mobile App,PayPal,1331,Lucas Rogers,Female,Millennial,Divorced,webbmadison@example.net,Family
1332,2020-03-19,5,Gastronomy,Group Tour,Challenge quite,Morning,104.15,7,6,2020-03-25,3,Partner Site,PayPal,1332,Natasha Hill,Male,Boomer,Widowed,lpreston@example.net,Family
1333,2020-12-25,5,Gastronomy,Self-Guided,Cultural show rule always,Half Day,79.9,7,3,2020-12-28,3,Partner Site,Transaction,1333,Leslie Roberts,Female,Boomer,Married,vwilliams@example.org,Budget Traveler
1334,2020-06-07,6,Family,Guided Tour,Phone social listen there,Personalized,81.5,6,17,2020-06-24,2,Mobile App,Transaction,1334,Suzanne Lynch,Male,Millennial,Widowed,sandradavenport@example.org,Budget Traveler
1335,2020-06-23,1,Culture,VIP Experience,Feel present,Personalized,27.56,7,29,2020-07-22,1,Website,Transaction,1335,Dave Strong,Male,Gen X,Married,ralph08@example.org,Luxury Seeker
1336,2020-01-16,1,Culture,Self-Guided,Weight last,Morning,118.72,6,16,2020-02-01,4,Travel Agency,Transaction,1336,Jeffrey Benjamin,Female,Millennial,Divorced,amanda86@example.org,Solo Traveler
1337,2020-07-13,6,Family,Bus Tour,Shoulder professional,Evening,48.03,2,8,2020-07-21,2,Mobile App,Transaction,1337,Kevin Ferguson MD,Male,Gen Z,Widowed,wyattsara@example.com,Luxury Seeker
